list-id-m,8,80,1,1920,1746048,909,5369
list-id-m,12,10,1,360,439380,1220,4257
list-id-m,12,20,1,720,701806,974,5822
list-id-m,12,40,1,1440,1294421,898,8017
list-id-m,12,80,1,2880,2745197,953,10373
list-id-m,16,10,1,480,529169,1102,2594
list-id-m,16,20,1,960,960523,1000,9170
list-id-m,16,40,1,1920,1705090,888,11139
list-id-m,16,80,1,3840,3596955,936,14813
list-none-m,1,1000,1,3000,1306945,435,37
list-none-m,1,1000,1,3000,890023,296,37
list-none-m,1,1000,1,3000,600046,200,44
list-none-m,2,1000,1,6000,6406116,1067,831
list-none-m,2,1000,1,6000,4384286,730,452
list-none-m,2,1000,1,6000,3109868,518,287
list-none-m,4,1000,1,12000,14489974,1207,3132
list-none-m,4,1000,1,12000,8621274,718,1327
list-none-m,4,1000,1,12000,5764768,480,662
list-none-m,8,1000,1,24000,45725065,1905,14142
list-none-m,8,1000,1,24000,20104924,837,4434
list-none-m,8,1000,1,24000,10912666,454,1651
list-none-m,12,1000,1,36000,94052827,2612,33998
list-none-m,12,1000,1,36000,38164995,1060,10444
list-none-m,12,1000,1,36000,18499376,513,3364
list-none-s,1,1000,1,3000,1254785,418,0
list-none-s,1,1000,1,3000,706719,235,0
list-none-s,1,1000,1,3000,529985,176,0
list-none-s,2,1000,1,6000,8862786,1477,0
list-none-s,2,1000,1,6000,4555690,759,0
list-none-s,2,1000,1,6000,3186643,531,0
list-none-s,4,1000,1,12000,13861355,1155,0
list-none-s,4,1000,1,12000,7017389,584,0
list-none-s,4,1000,1,12000,4641528,386,0
list-none-s,8,1000,1,24000,34035938,1418,0
list-none-s,8,1000,1,24000,14467907,602,0
list-none-s,8,1000,1,24000,7010058,292,0
list-none-s,12,1000,1,36000,76799991,2133,0
list-none-s,12,1000,1,36000,28120374,781,0
list-none-s,12,1000,1,36000,11904740,330,0
list-none-m,1,1000,1,3000,3896160,1298,36
list-none-m,2,1000,1,6000,17560632,2926,4334
list-none-m,4,1000,1,12000,49799647,4149,14568
list-none-m,8,1000,1,24000,189361012,7890,59674
list-none-m,12,1000,1,36000,458000063,12722,145865
list-none-m,16,1000,1,48000,782361092,16299,280377
list-none-m,24,1000,1,72000,1732351516,24060,609019
list-none-s,1,1000,1,3000,3694362,1231,0
list-none-s,2,1000,1,6000,10147938,1691,0
list-none-s,4,1000,1,12000,32355254,2696,0
list-none-s,8,1000,1,24000,142086644,5920,0
list-none-s,12,1000,1,36000,327855817,9107,0
list-none-s,16,1000,1,48000,618592831,12887,0
list-none-s,24,1000,1,72000,1371604806,19050,0
list-id-none,1,1,1,3,130447,43482,0
list-id-none,1,2,1,6,96917,16152,0
list-id-none,1,4,1,12,108708,9059,0
list-id-none,1,8,1,24,105198,4383,0
list-id-none,1,16,1,48,176928,3686,0
list-id-none,4,1,1,12,178935,14911,0
list-id-none,4,2,1,24,172468,7186,0
list-id-none,4,4,1,48,139176,2899,0
list-id-none,4,8,1,96,194372,2024,0
list-id-none,8,1,1,24,276440,11518,0
list-id-none,8,2,1,48,280162,5836,0
list-id-none,8,4,1,96,311019,3239,0
list-id-none,8,8,1,192,302108,1573,0
list-id-none,12,1,1,36,390664,10851,0
list-id-none,12,2,1,72,406638,5647,0
list-id-none,12,4,1,144,408837,2839,0
list-id-none,12,8,1,288,411100,1427,0
list-id-none,16,1,1,48,531896,11081,0
list-id-none,16,2,1,96,478730,4986,0
list-id-s,1,10,1,30,127475,4249,0
list-id-s,1,20,1,60,180933,3015,0
list-id-s,1,40,1,120,186368,1553,0
list-id-s,1,80,1,240,245282,1022,0
list-id-s,4,10,1,120,193943,1616,0
list-id-s,4,20,1,240,208510,868,0
list-id-s,4,40,1,480,387252,806,0
list-id-s,4,80,1,960,719201,749,0
list-id-s,8,10,1,240,299681,1248,0
list-id-s,8,20,1,480,357671,745,0
list-id-s,8,40,1,960,656336,683,0
list-id-s,8,80,1,1920,1405021,731,0
list-id-s,12,10,1,360,395287,1098,0
list-id-s,12,20,1,720,581059,807,0
list-id-s,12,40,1,1440,1135389,788,0
list-id-s,12,80,1,2880,2483020,862,0
list-id-s,16,10,1,480,557890,1162,0
list-id-s,16,20,1,960,734331,764,0
list-id-s,16,40,1,1920,1608964,838,0
list-id-s,16,80,1,3840,3845002,1001,0
list-id-m,1,10,1,30,143681,4789,135
list-id-m,1,20,1,60,125513,2091,84
list-id-m,1,40,1,120,267393,2228,60
list-id-m,1,80,1,240,258442,1076,48
list-id-m,4,10,1,120,229616,1913,2002
list-id-m,4,20,1,240,332658,1386,1624
list-id-m,4,40,1,480,561662,1170,2351
list-id-m,4,80,1,960,941642,980,2338
list-id-m,8,10,1,240,387844,1616,3501
list-id-m,8,20,1,480,543317,1131,4081
list-id-m,8,40,1,960,880464,917,4886
list-id-m,8,80,1,1920,1688078,879,5365
list-id-m,12,10,1,360,433655,1204,3303
list-id-m,12,20,1,720,692233,961,5994
list-id-m,12,40,1,1440,1332553,925,8006
list-id-m,12,80,1,2880,2617070,908,10153
list-id-m,16,10,1,480,527835,1099,2896
list-id-m,16,20,1,960,923802,962,9600
list-id-m,16,40,1,1920,1820712,948,12499
list-id-m,16,80,1,3840,3404781,886,13615
list-none-m,1,1000,1,3000,1376204,458,37
list-none-m,1,1000,1,3000,905641,301,37
list-none-m,1,1000,1,3000,608697,202,36
list-none-m,2,1000,1,6000,6425959,1070,856
list-none-m,2,1000,1,6000,4624148,770,508
list-none-m,2,1000,1,6000,3073354,512,268
list-none-m,4,1000,1,12000,15159836,1263,3296
list-none-m,4,1000,1,12000,8474383,706,1293
list-none-m,4,1000,1,12000,5328381,444,600
list-none-m,8,1000,1,24000,41720239,1738,12902
list-none-m,8,1000,1,24000,19951307,831,4420
list-none-m,8,1000,1,24000,11071810,461,1637
list-none-m,12,1000,1,36000,98229560,2728,35513
list-none-m,12,1000,1,36000,38882058,1080,10843
list-none-m,12,1000,1,36000,18537535,514,3409
list-none-s,1,1000,1,3000,1188226,396,0
list-none-s,1,1000,1,3000,732312,244,0
list-none-s,1,1000,1,3000,545215,181,0
list-none-s,2,1000,1,6000,7861680,1310,0
list-none-s,2,1000,1,6000,4714403,785,0
list-none-s,2,1000,1,6000,2809703,468,0
list-none-s,4,1000,1,12000,13280293,1106,0
list-none-s,4,1000,1,12000,7617120,634,0
list-none-s,4,1000,1,12000,4193318,349,0
list-none-s,8,1000,1,24000,35236024,1468,0
list-none-s,8,1000,1,24000,14696683,612,0
list-none-s,8,1000,1,24000,6879543,286,0
list-none-s,12,1000,1,36000,78308687,2175,0
list-none-s,12,1000,1,36000,28144058,781,0
list-none-s,12,1000,1,36000,12037288,334,0
list-none-m,1,1000,1,3000,3722057,1240,43
list-none-m,2,1000,1,6000,16165743,2694,3999
list-none-m,4,1000,1,12000,49803446,4150,14591
list-none-m,8,1000,1,24000,200953075,8373,62190
list-none-m,12,1000,1,36000,422294176,11730,143221
list-none-m,16,1000,1,48000,807601087,16825,335012
list-none-m,24,1000,1,72000,1841045695,25570,688711
list-none-s,1,1000,1,3000,3667198,1222,0
list-none-s,2,1000,1,6000,9725708,1620,0
list-none-s,4,1000,1,12000,38830926,3235,0
list-none-s,8,1000,1,24000,124869719,5202,0
list-none-s,12,1000,1,36000,282069616,7835,0
list-none-s,16,1000,1,48000,628272148,13089,0
list-none-s,24,1000,1,72000,840362685,11671,0
list-id-none,1,1,1,3,127124,42374,0
list-id-none,1,2,1,6,128432,21405,0
list-id-none,1,4,1,12,128206,10683,0
list-id-none,1,8,1,24,136682,5695,0
list-id-none,1,16,1,48,146158,3044,0
list-id-none,4,1,1,12,167703,13975,0
list-id-none,4,2,1,24,171848,7160,0
list-id-none,4,4,1,48,131261,2734,0
list-id-none,8,2,1,48,304687,6347,0
list-id-none,8,8,1,192,289080,1505,0
list-id-none,12,1,1,36,405936,11276,0
list-id-none,12,2,1,72,336246,4670,0
list-id-none,12,4,1,144,361087,2507,0
